INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,ASIANPAINT,31-Oct-19,1580,CE,0,0,0,66.5,82.4,0,0,0,0,28-Aug-19
OPTSTK,BHARATFORG,31-Oct-19,330,PE,0,0,0,2.75,4,0,0,0,0,28-Aug-19
OPTSTK,TATACHEM,31-Oct-19,590,PE,0,0,0,21.25,32.4,0,0,0,0,28-Aug-19
OPTSTK,APOLLOHOSP,31-Oct-19,1100,PE,0,0,0,7.65,3.3,0,0,0,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,227.5,CE,0,0,0,44.95,24.55,0,0,0,0,28-Aug-19
OPTSTK,DRREDDY,31-Oct-19,2350,PE,0,0,0,26.35,35.5,0,0,0,0,28-Aug-19
OPTSTK,HDFCBANK,31-Oct-19,2280,PE,0,0,0,85.4,113.65,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,122.5,CE,0,0,0,28,9.25,0,0,0,0,28-Aug-19
OPTSTK,AMBUJACEM,31-Oct-19,155,CE,0,0,0,61.95,51.9,0,0,0,0,28-Aug-19
OPTSTK,HDFCBANK,31-Oct-19,2520,CE,0,0,0,42.4,31.95,0,0,0,0,28-Aug-19
OPTSTK,MARICO,29-Aug-19,365,PE,0,0,0,0.1,0,0,0,15600,0,28-Aug-19
OPTSTK,CHOLAFIN,26-Sep-19,340,PE,0,0,0,65.65,72.65,0,0,5000,0,28-Aug-19
OPTSTK,CESC,29-Aug-19,740,CE,0,0,0,35,25.7,0,0,1600,0,28-Aug-19
OPTSTK,HDFCBANK,26-Sep-19,2580,PE,0,0,0,131.8,324.95,0,0,0,0,28-Aug-19
OPTSTK,IDBI,26-Sep-19,23,PE,1.6,1.6,1.6,1.6,1.4,1,2.95,48000,12000,28-Aug-19
OPTSTK,TATAMTRDVR,29-Aug-19,120,PE,0,0,0,52,66.35,0,0,72000,0,28-Aug-19
OPTSTK,APOLLOTYRE,29-Aug-19,165,CE,5.05,5.25,2.25,3,3,29,146.63,201000,-15000,28-Aug-19
OPTSTK,BOSCHLTD,26-Sep-19,17750,CE,0,0,0,390.25,23.7,0,0,0,0,28-Aug-19
OPTSTK,HEROMOTOCO,26-Sep-19,2750,PE,0,0,0,171.2,228.9,0,0,400,0,28-Aug-19
OPTSTK,SBIN,26-Sep-19,310,PE,27.75,28.45,26.75,27.2,27.2,13,131.59,144000,30000,28-Aug-19
OPTSTK,CESC,29-Aug-19,820,PE,0,0,0,60.7,54.4,0,0,800,0,28-Aug-19
OPTSTK,COLPAL,29-Aug-19,1380,CE,0,0,0,3.05,0,0,0,0,0,28-Aug-19
OPTSTK,OFSS,26-Sep-19,3080,PE,0,0,0,110.75,166.65,0,0,0,0,28-Aug-19
OPTSTK,ASIANPAINT,29-Aug-19,1300,PE,0.15,0.2,0.05,0.1,0.1,14,109.21,67800,-5400,28-Aug-19
OPTSTK,ENGINERSIN,29-Aug-19,145,PE,0,0,0,24.6,40.9,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,26-Sep-19,130,PE,0,0,0,31.25,32.3,0,0,26400,0,28-Aug-19
OPTSTK,NIITTECH,26-Sep-19,1400,PE,0,0,0,68.8,24.15,0,0,0,0,28-Aug-19
OPTSTK,OFSS,26-Sep-19,3480,CE,0,0,0,90.55,17.5,0,0,0,0,28-Aug-19
OPTSTK,IBULHSGFIN,26-Sep-19,540,PE,108,116.55,108,114.35,114.35,7,36.48,11200,0,28-Aug-19
OPTSTK,DRREDDY,31-Oct-19,3450,CE,0,0,0,5.75,0.2,0,0,0,0,28-Aug-19
OPTSTK,BAJAJFINSV,31-Oct-19,5800,PE,0,0,0,264.6,138.75,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,49,CE,0,0,0,5,2.65,0,0,0,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,272.5,PE,0,0,0,11.6,27.45,0,0,0,0,28-Aug-19
OPTSTK,DIVISLAB,31-Oct-19,1700,PE,0,0,0,112.7,172.65,0,0,0,0,28-Aug-19
OPTSTK,MCDOWELL-N,31-Oct-19,660,PE,0,0,0,85.45,69.55,0,0,0,0,28-Aug-19
OPTSTK,SRTRANSFIN,31-Oct-19,860,CE,0,0,0,200.05,165.55,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,42,PE,0,0,0,2.1,9.9,0,0,0,0,28-Aug-19
OPTSTK,DLF,31-Oct-19,230,PE,0,0,0,52.25,70.1,0,0,0,0,28-Aug-19
OPTSTK,COALINDIA,31-Oct-19,185,CE,0,0,0,32.2,14.85,0,0,0,0,28-Aug-19
OPTSTK,MANAPPURAM,31-Oct-19,105,CE,0,0,0,19.5,21.2,0,0,0,0,28-Aug-19
OPTSTK,DLF,31-Oct-19,205,CE,0,0,0,6.7,11.15,0,0,0,0,28-Aug-19
OPTSTK,DRREDDY,26-Sep-19,2350,PE,23.7,26,23.7,24.85,14.9,14,83.12,3000,2250,28-Aug-19
OPTIDX,NIFTYIT,12-Sep-19,15000,CE,0,0,0,644,933.25,0,0,0,0,28-Aug-19
OPTSTK,HAVELLS,29-Aug-19,580,PE,0,0,0,0.5,0,0,0,28000,0,28-Aug-19
OPTSTK,POWERGRID,29-Aug-19,217.5,PE,0,0,0,19.05,11.75,0,0,4000,0,28-Aug-19
OPTSTK,DRREDDY,26-Sep-19,1900,PE,0,0,0,0.9,0,0,0,0,0,28-Aug-19
OPTSTK,L&TFH,29-Aug-19,177.5,CE,0,0,0,2.05,0,0,0,0,0,28-Aug-19
OPTSTK,UNIONBANK,26-Sep-19,107.5,CE,0,0,0,1.35,0,0,0,0,0,28-Aug-19
OPTSTK,CIPLA,26-Sep-19,420,PE,3,3,3,3,3,1,4.23,1000,1000,28-Aug-19
OPTSTK,NESTLEIND,29-Aug-19,9300,PE,0,0,0,39.55,0,0,0,0,0,28-Aug-19
OPTSTK,IOC,29-Aug-19,125,PE,1.4,3.3,0.65,2.55,2.55,173,767.66,182000,-42000,28-Aug-19
OPTIDX,NIFTY,10-Oct-19,11200,PE,0,0,0,305.7,321.4,0,0,0,0,28-Aug-19
OPTSTK,M&M,29-Aug-19,790,CE,0,0,0,11.9,0,0,0,0,0,28-Aug-19
OPTSTK,PEL,26-Sep-19,1600,CE,0,0,0,457.85,319.9,0,0,0,0,28-Aug-19
OPTSTK,BANKINDIA,26-Sep-19,47.5,CE,0,0,0,35.35,20.45,0,0,0,0,28-Aug-19
OPTSTK,TITAN,26-Sep-19,1120,PE,38,40.5,34.6,39.1,39.1,29,251.83,14250,5250,28-Aug-19
OPTIDX,NIFTY,10-Oct-19,11300,CE,0,0,0,215.85,207.35,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,12-Sep-19,26100,PE,0,0,0,148.5,90.6,0,0,0,0,28-Aug-19
OPTSTK,RBLBANK,29-Aug-19,440,CE,0.2,0.2,0.05,0.1,0.1,67,353.83,140400,-50400,28-Aug-19
OPTSTK,MGL,29-Aug-19,940,CE,0,0,0,47.3,0,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,29-Aug-19,400,PE,0.35,1.85,0.05,0.25,0.25,221,974.19,126500,-58300,28-Aug-19
OPTSTK,IGL,29-Aug-19,305,PE,0.05,0.05,0.05,0.05,0,1,8.38,27500,0,28-Aug-19
OPTSTK,HCLTECH,26-Sep-19,1120,CE,23,35,21.7,33.6,33.6,247,1988.03,67200,17500,28-Aug-19
OPTSTK,ACC,31-Oct-19,1780,PE,0,0,0,207.65,243.45,0,0,0,0,28-Aug-19
OPTSTK,CANBK,31-Oct-19,165,CE,0,0,0,78.75,64.7,0,0,0,0,28-Aug-19
OPTSTK,ESCORTS,31-Oct-19,510,CE,0,0,0,38.3,41.6,0,0,0,0,28-Aug-19
OPTSTK,MARICO,31-Oct-19,365,PE,0,0,0,10.75,4.8,0,0,0,0,28-Aug-19
OPTSTK,MARICO,31-Oct-19,445,PE,0,0,0,75.8,51.8,0,0,0,0,28-Aug-19
OPTSTK,CENTURYTEX,31-Oct-19,1000,CE,0,0,0,30.1,13.5,0,0,0,0,28-Aug-19
OPTSTK,IBULHSGFIN,31-Oct-19,540,PE,0,0,0,129,134.3,0,0,800,0,28-Aug-19
OPTSTK,POWERGRID,31-Oct-19,187.5,PE,0,0,0,2.2,2.3,0,0,0,0,28-Aug-19
OPTSTK,RAMCOCEM,31-Oct-19,680,PE,0,0,0,8.25,11.4,0,0,0,0,28-Aug-19
OPTSTK,APOLLOHOSP,31-Oct-19,1620,PE,0,0,0,265.1,159.95,0,0,0,0,28-Aug-19
OPTSTK,BATAINDIA,31-Oct-19,1620,PE,0,0,0,296.55,126.55,0,0,0,0,28-Aug-19
OPTSTK,CENTURYTEX,31-Oct-19,920,CE,0,0,0,57.2,30.85,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,31-Oct-19,130,PE,0,0,0,20.2,33.35,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,105,CE,0,0,0,43.75,20.75,0,0,0,0,28-Aug-19
OPTSTK,APOLLOTYRE,31-Oct-19,165,CE,0,0,0,12.25,15.35,0,0,0,0,28-Aug-19
OPTSTK,PETRONET,31-Oct-19,310,CE,0,0,0,0.6,2.4,0,0,0,0,28-Aug-19
OPTSTK,RELIANCE,31-Oct-19,1600,PE,0,0,0,343.05,332.25,0,0,0,0,28-Aug-19
OPTSTK,TVSMOTOR,26-Sep-19,420,CE,0,0,0,4.15,3.8,0,0,1100,0,28-Aug-19
OPTIDX,BANKNIFTY,24-Oct-19,28700,PE,0,0,0,1329.45,1561.4,0,0,0,0,28-Aug-19
OPTSTK,COLPAL,29-Aug-19,1160,CE,0,0,0,46,53.2,0,0,8400,0,28-Aug-19
OPTSTK,BAJAJFINSV,29-Aug-19,5800,PE,0,0,0,51.25,0,0,0,0,0,28-Aug-19
OPTSTK,NIITTECH,29-Aug-19,1170,CE,0,0,0,180.1,353.6,0,0,0,0,28-Aug-19
OPTSTK,OFSS,29-Aug-19,2660,PE,0,0,0,1.65,0,0,0,0,0,28-Aug-19
OPTSTK,KAJARIACER,29-Aug-19,700,PE,0,0,0,76.5,227.8,0,0,0,0,28-Aug-19
OPTSTK,CUMMINSIND,26-Sep-19,840,CE,0,0,0,36.25,0,0,0,0,0,28-Aug-19
OPTSTK,HINDUNILVR,29-Aug-19,2040,CE,0,0,0,12.6,0,0,0,0,0,28-Aug-19
OPTSTK,LT,29-Aug-19,1620,CE,0.15,0.15,0.15,0.15,0,1,6.07,32625,-375,28-Aug-19
OPTSTK,OFSS,29-Aug-19,3060,CE,0,0,0,237.05,7,0,0,0,0,28-Aug-19
OPTSTK,ASIANPAINT,26-Sep-19,1560,CE,67,67,64.6,64.6,70.5,3,29.27,9000,1800,28-Aug-19
OPTSTK,GRASIM,29-Aug-19,860,CE,0.1,0.2,0.05,0.05,0.05,8,51.6,18000,-5250,28-Aug-19
OPTSTK,GAIL,29-Aug-19,122.5,CE,9.6,10,9.6,9.9,5.6,3,21.17,64008,-16002,28-Aug-19
OPTSTK,BAJAJ-AUTO,31-Oct-19,2850,CE,0,0,0,58,107.05,0,0,0,0,28-Aug-19
OPTSTK,HINDPETRO,31-Oct-19,270,PE,0,0,0,22.25,25.85,0,0,0,0,28-Aug-19
OPTSTK,PEL,31-Oct-19,1600,CE,0,0,0,313.75,360.55,0,0,0,0,28-Aug-19
OPTSTK,TORNTPHARM,31-Oct-19,1860,PE,0,0,0,294.75,201.85,0,0,0,0,28-Aug-19
OPTSTK,TATAMTRDVR,31-Oct-19,50,CE,0,0,0,21.5,8.35,0,0,0,0,28-Aug-19
OPTSTK,TATAPOWER,31-Oct-19,61,PE,0,0,0,4.5,8.1,0,0,0,0,28-Aug-19
OPTSTK,BATAINDIA,31-Oct-19,1580,CE,0,0,0,9.5,44.1,0,0,0,0,28-Aug-19
OPTSTK,HEXAWARE,31-Oct-19,375,CE,0,0,0,23.7,29.55,0,0,0,0,28-Aug-19
OPTSTK,BANKINDIA,31-Oct-19,47.5,CE,0,0,0,29,21.05,0,0,0,0,28-Aug-19
OPTSTK,CASTROLIND,31-Oct-19,95,PE,0,0,0,0.65,0.65,0,0,0,0,28-Aug-19
OPTSTK,INFY,31-Oct-19,630,PE,0,0,0,2.6,0.5,0,0,0,0,28-Aug-19
OPTSTK,CUMMINSIND,31-Oct-19,980,PE,0,0,0,215,399.85,0,0,0,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,220,PE,0,0,0,0.25,2.15,0,0,0,0,28-Aug-19
OPTSTK,SBIN,31-Oct-19,295,PE,0,0,0,4.65,23.45,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,125,PE,0,0,0,2.1,8.8,0,0,0,0,28-Aug-19
OPTSTK,UJJIVAN,31-Oct-19,300,PE,0,0,0,42.3,35.95,0,0,0,0,28-Aug-19
OPTSTK,JSWSTEEL,31-Oct-19,305,CE,0,0,0,6.35,0.45,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,480,PE,0,0,0,16.65,77,0,0,0,0,28-Aug-19
OPTSTK,TATACHEM,31-Oct-19,480,PE,0,0,0,0.8,0.7,0,0,0,0,28-Aug-19
OPTSTK,BRITANNIA,31-Oct-19,3400,CE,0,0,0,9.8,21.55,0,0,0,0,28-Aug-19
OPTSTK,BIOCON,31-Oct-19,180,PE,0,0,0,3.15,2.85,0,0,0,0,28-Aug-19
OPTSTK,TATAMOTORS,31-Oct-19,160,PE,0,0,0,24.3,45.9,0,0,0,0,28-Aug-19
OPTSTK,RELIANCE,31-Oct-19,1160,CE,0,0,0,120.9,156.4,0,0,0,0,28-Aug-19
OPTSTK,IOC,31-Oct-19,127.5,CE,0,0,0,24,7,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,48,PE,0,0,0,4.6,14.4,0,0,0,0,28-Aug-19
OPTSTK,LICHSGFIN,31-Oct-19,650,CE,0,0,0,8.55,1.8,0,0,0,0,28-Aug-19
OPTSTK,FEDERALBNK,31-Oct-19,97.5,PE,0,0,0,8.2,15.9,0,0,0,0,28-Aug-19
OPTSTK,BAJAJ-AUTO,31-Oct-19,2200,PE,0,0,0,20.75,2.3,0,0,0,0,28-Aug-19
OPTSTK,LUPIN,31-Oct-19,820,PE,0,0,0,75.85,88.75,0,0,0,0,28-Aug-19
OPTSTK,ASIANPAINT,31-Oct-19,1560,CE,0,0,0,74.2,94.55,0,0,0,0,28-Aug-19
OPTSTK,CONCOR,31-Oct-19,680,CE,0,0,0,1,0.05,0,0,0,0,28-Aug-19
OPTSTK,NCC,31-Oct-19,55,PE,0,0,0,1.05,5,0,0,0,0,28-Aug-19
OPTSTK,MOTHERSUMI,31-Oct-19,157.5,PE,0,0,0,43.8,58.75,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,19-Sep-19,30600,CE,0,0,0,994.1,80,0,0,0,0,28-Aug-19
OPTSTK,INFY,31-Oct-19,830,PE,0,0,0,61.3,48.3,0,0,0,0,28-Aug-19
OPTSTK,RECLTD,31-Oct-19,177.5,CE,0,0,0,10.15,2.5,0,0,0,0,28-Aug-19
OPTSTK,GODREJCP,31-Oct-19,760,CE,0,0,0,2.65,0.45,0,0,0,0,28-Aug-19
OPTSTK,ITC,31-Oct-19,265,CE,0,0,0,15.7,5.6,0,0,0,0,28-Aug-19
OPTSTK,HEXAWARE,31-Oct-19,435,PE,0,0,0,73.25,50.65,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,39,PE,0,0,0,1.25,7.85,0,0,0,0,28-Aug-19
OPTSTK,NCC,31-Oct-19,60,CE,0,0,0,17.25,7.45,0,0,0,0,28-Aug-19
OPTSTK,PNB,31-Oct-19,57.5,CE,0,0,0,13.05,11.1,0,0,0,0,28-Aug-19
OPTSTK,EQUITAS,31-Oct-19,157.5,CE,0,0,0,1.8,0.7,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,19-Sep-19,26300,PE,0,0,0,221.4,195.25,0,0,0,0,28-Aug-19
OPTSTK,BIOCON,31-Oct-19,315,CE,0,0,0,5.65,0.9,0,0,0,0,28-Aug-19
OPTSTK,IDFCFIRSTB,26-Sep-19,36,PE,0,0,0,0.3,0.35,0,0,12000,0,28-Aug-19
OPTSTK,TORNTPOWER,29-Aug-19,185,CE,0,0,0,70.35,95.9,0,0,0,0,28-Aug-19
OPTSTK,HDFCBANK,29-Aug-19,2200,CE,50,54.05,30,49.1,49.1,264,1478.23,77500,-11000,28-Aug-19
OPTSTK,NMDC,26-Sep-19,125,CE,0,0,0,3.55,0.2,0,0,0,0,28-Aug-19
OPTSTK,TATACHEM,29-Aug-19,730,CE,0,0,0,27.85,0,0,0,0,0,28-Aug-19
OPTSTK,INDUSINDBK,29-Aug-19,1380,PE,27,32.05,9.6,20.25,20.25,3275,18316.33,106400,-66400,28-Aug-19
OPTIDX,NIFTYIT,24-Oct-19,16500,PE,0,0,0,742.75,757.1,0,0,0,0,28-Aug-19
OPTSTK,BALKRISIND,26-Sep-19,640,CE,0,0,0,142.1,109.05,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,24-Oct-19,11200,PE,0,0,0,496.35,349.75,0,0,0,0,28-Aug-19
OPTSTK,RELIANCE,26-Sep-19,1160,CE,132.5,133.55,112,115,115,20,127.85,18000,6500,28-Aug-19
OPTSTK,FEDERALBNK,29-Aug-19,97.5,PE,0,0,0,14.65,15.65,0,0,14000,0,28-Aug-19
OPTSTK,IBULHSGFIN,29-Aug-19,400,PE,2.7,3.1,0.9,1.15,1.15,1295,4165.66,533600,-120000,28-Aug-19
OPTSTK,CADILAHC,26-Sep-19,195,PE,0,0,0,3.85,1.1,0,0,0,0,28-Aug-19
OPTSTK,BAJFINANCE,26-Sep-19,2850,PE,0,0,0,20.35,31.15,0,0,750,0,28-Aug-19
OPTSTK,BALKRISIND,26-Sep-19,880,PE,0,0,0,117.8,132,0,0,0,0,28-Aug-19
OPTSTK,M&MFIN,26-Sep-19,560,CE,0,0,0,2.15,0.05,0,0,0,0,28-Aug-19
OPTSTK,SHREECEM,26-Sep-19,22500,CE,0,0,0,1298.5,8.1,0,0,0,0,28-Aug-19
OPTSTK,INDIGO,29-Aug-19,1340,CE,0,0,0,283,319.5,0,0,0,0,28-Aug-19
OPTSTK,INDUSINDBK,29-Aug-19,1550,CE,0.4,0.5,0.25,0.4,0.4,18,111.62,61600,-6000,28-Aug-19
OPTSTK,DIVISLAB,26-Sep-19,1300,CE,0,0,0,310,285.75,0,0,2400,0,28-Aug-19
OPTSTK,ADANIENT,31-Oct-19,105,CE,0,0,0,29.45,33,0,0,0,0,28-Aug-19
OPTSTK,EICHERMOT,31-Oct-19,17500,PE,0,0,0,1778.15,1882.4,0,0,0,0,28-Aug-19
OPTSTK,DISHTV,31-Oct-19,18,PE,0,0,0,0.8,1.55,0,0,0,0,28-Aug-19
OPTSTK,INDIGO,31-Oct-19,1600,PE,0,0,0,183.7,78.85,0,0,0,0,28-Aug-19
OPTSTK,NBCC,31-Oct-19,46,PE,0,0,0,3.65,12.85,0,0,0,0,28-Aug-19
OPTSTK,CESC,31-Oct-19,920,CE,0,0,0,5.6,4.85,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,5400,PE,0,0,0,20.55,0.05,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,31-Dec-20,7200,CE,0,0,0,3046.95,4428,0,0,0,0,28-Aug-19
OPTSTK,TCS,26-Sep-19,2000,PE,6,7.2,5,5,2.85,20,100.32,16500,1750,28-Aug-19
OPTSTK,IGL,26-Sep-19,300,PE,1.05,2.15,1.05,2.15,1.4,7,58.08,8250,0,28-Aug-19
OPTSTK,ITC,29-Aug-19,230,CE,0,0,0,15.4,16,0,0,0,0,28-Aug-19
OPTSTK,IOC,26-Sep-19,102.5,CE,21.6,21.6,21.6,21.6,21.6,1,4.34,3500,3500,28-Aug-19
OPTSTK,ICICIBANK,29-Aug-19,435,PE,19.4,21.8,19.4,21.8,22,10,62.61,55000,-13750,28-Aug-19
OPTIDX,NIFTY,10-Oct-19,10450,PE,0,0,0,54.95,59.85,0,0,0,0,28-Aug-19
OPTSTK,LUPIN,29-Aug-19,660,CE,0,0,0,111.85,72.25,0,0,0,0,28-Aug-19
OPTSTK,BRITANNIA,29-Aug-19,3150,CE,0,0,0,58.85,0,0,0,0,0,28-Aug-19
OPTSTK,RAYMOND,26-Sep-19,660,CE,0,0,0,6.5,7.1,0,0,800,0,28-Aug-19
OPTSTK,PNB,26-Sep-19,82.5,PE,0,0,0,15.35,16.9,0,0,28000,0,28-Aug-19
OPTSTK,PVR,26-Sep-19,1440,PE,0,0,0,44.3,26.15,0,0,400,0,28-Aug-19
OPTIDX,BANKNIFTY,12-Sep-19,30600,CE,0,0,0,1245.15,32.85,0,0,0,0,28-Aug-19
OPTSTK,RAYMOND,26-Sep-19,740,CE,0,0,0,61.5,1.2,0,0,0,0,28-Aug-19
OPTSTK,ITC,29-Aug-19,265,CE,0.1,0.1,0.05,0.1,0.1,107,680.65,976800,-204000,28-Aug-19
OPTSTK,ICICIBANK,29-Aug-19,360,CE,55,55,55,55,53.05,2,11.41,2750,-1375,28-Aug-19
OPTIDX,NIFTY,31-Oct-19,9800,CE,0,0,0,1618,1368.2,0,0,75,0,28-Aug-19
OPTIDX,BANKNIFTY,5-Sep-19,30500,CE,0,0,0,1740.45,5.45,0,0,0,0,28-Aug-19
OPTSTK,OFSS,29-Aug-19,3240,PE,0,0,0,162.3,233.05,0,0,0,0,28-Aug-19
OPTSTK,BOSCHLTD,29-Aug-19,13750,CE,0,0,0,215,460.55,0,0,0,0,28-Aug-19
OPTSTK,BHEL,29-Aug-19,67,CE,0,0,0,0.05,0,0,0,465000,0,28-Aug-19
OPTSTK,CESC,26-Sep-19,660,CE,0,0,0,142,109.65,0,0,0,0,28-Aug-19
OPTSTK,BHEL,29-Aug-19,88,PE,0,0,0,18.65,36.65,0,0,0,0,28-Aug-19
OPTSTK,BHARATFORG,26-Sep-19,530,CE,0,0,0,10.45,0.05,0,0,0,0,28-Aug-19
OPTSTK,INFRATEL,29-Aug-19,215,CE,0,0,0,62.7,33.85,0,0,0,0,28-Aug-19
OPTSTK,CESC,26-Sep-19,580,CE,0,0,0,213.55,188.2,0,0,0,0,28-Aug-19
OPTSTK,RECLTD,29-Aug-19,130,CE,14.1,14.1,10.7,10.7,10.95,5,42.41,18000,-24000,28-Aug-19
OPTSTK,AMARAJABAT,26-Sep-19,500,PE,0,0,0,3.4,0.1,0,0,0,0,28-Aug-19
OPTSTK,IBULHSGFIN,29-Aug-19,540,PE,77,93.1,71.65,84,84,52,258.93,108000,-8000,28-Aug-19
OPTSTK,CENTURYTEX,26-Sep-19,840,CE,28.3,28.3,27.95,27.95,42.5,3,15.62,3600,1200,28-Aug-19
OPTSTK,HEXAWARE,26-Sep-19,330,PE,0,0,0,1,0.55,0,0,28500,0,28-Aug-19
OPTSTK,BPCL,26-Sep-19,310,PE,3.45,3.5,2.9,2.9,3.8,10,56.37,39600,7200,28-Aug-19
OPTSTK,TATACHEM,26-Sep-19,700,CE,0,0,0,22.8,0.05,0,0,0,0,28-Aug-19
OPTSTK,ENGINERSIN,29-Aug-19,132.5,CE,0,0,0,11.15,0,0,0,0,0,28-Aug-19
OPTSTK,RECLTD,26-Sep-19,150,PE,9.4,11,9.4,10.9,13.05,6,57.57,72000,24000,28-Aug-19
OPTSTK,MARICO,29-Aug-19,285,CE,0,0,0,84.85,106,0,0,0,0,28-Aug-19
OPTSTK,BANKBARODA,26-Sep-19,160,CE,0,0,0,2.05,0,0,0,0,0,28-Aug-19
OPTSTK,RAMCOCEM,26-Sep-19,720,CE,0,0,0,51,48.05,0,0,800,0,28-Aug-19
OPTIDX,BANKNIFTY,3-Oct-19,27400,PE,0,0,0,398.05,696.2,0,0,0,0,28-Aug-19
OPTIDX,BANKNIFTY,3-Oct-19,29500,CE,0,0,0,582.6,411.85,0,0,0,0,28-Aug-19
OPTSTK,NCC,26-Sep-19,70,PE,11.2,11.5,11.2,11.5,12.2,2,13.01,48000,16000,28-Aug-19
OPTSTK,BATAINDIA,26-Sep-19,1580,CE,23,23,17.2,19.2,19.2,44,387.02,26400,4950,28-Aug-19
OPTSTK,TATAELXSI,26-Sep-19,890,PE,0,0,0,40.3,237.9,0,0,0,0,28-Aug-19
OPTSTK,NESTLEIND,26-Sep-19,11900,PE,0,0,0,445,145.35,0,0,0,0,28-Aug-19
OPTSTK,TATAELXSI,26-Sep-19,750,CE,0,0,0,6,8.75,0,0,5400,0,28-Aug-19
OPTSTK,DABUR,29-Aug-19,490,CE,0,0,0,2,0,0,0,1250,0,28-Aug-19
OPTSTK,HCLTECH,29-Aug-19,1120,CE,3,11.6,3,8.9,8.9,2434,19218.65,136500,43400,28-Aug-19
OPTSTK,SUNPHARMA,29-Aug-19,320,PE,0.1,0.1,0.1,0.1,0,1,3.52,5500,0,28-Aug-19
OPTSTK,WIPRO,26-Sep-19,240,CE,0,0,0,14.25,12.9,0,0,3200,0,28-Aug-19
OPTSTK,KOTAKBANK,26-Sep-19,1560,PE,0,0,0,99.7,90.15,0,0,0,0,28-Aug-19
OPTSTK,SRF,26-Sep-19,2350,PE,0,0,0,11.9,30.1,0,0,0,0,28-Aug-19
OPTSTK,NCC,26-Sep-19,112.5,CE,0,0,0,9.5,0.05,0,0,0,0,28-Aug-19
OPTSTK,PFC,26-Sep-19,122.5,PE,0,0,0,17.45,19.25,0,0,6200,0,28-Aug-19
OPTSTK,WIPRO,26-Sep-19,235,PE,0,0,0,0.2,1.45,0,0,0,0,28-Aug-19
OPTSTK,ITC,29-Aug-19,220,PE,0.05,0.05,0.05,0.05,0,6,31.68,91200,-2400,28-Aug-19
OPTSTK,TECHM,29-Aug-19,930,PE,0,0,0,180.4,239.65,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,29-Dec-22,13500,CE,0,0,0,1948.55,1529.65,0,0,0,0,28-Aug-19
OPTIDX,NIFTY,19-Sep-19,11950,PE,0,0,0,410.3,873.25,0,0,0,0,28-Aug-19
OPTSTK,SHREECEM,26-Sep-19,18250,CE,0,0,0,4110.8,1142.3,0,0,0,0,28-Aug-19
OPTSTK,TVSMOTOR,29-Aug-19,570,PE,0,0,0,88.5,210.2,0,0,0,0,28-Aug-19
OPTSTK,GMRINFRA,26-Sep-19,12,PE,0.05,0.05,0.05,0.05,0,1,5.42,135000,45000,28-Aug-19
OPTIDX,BANKNIFTY,26-Sep-19,33000,CE,5,8.65,3.8,4.25,4.25,203,1339.99,5600,2480,28-Aug-19
OPTIDX,NIFTYIT,29-Aug-19,15900,PE,0,0,0,354.6,73.5,0,0,0,0,28-Aug-19
OPTSTK,EXIDEIND,29-Aug-19,217.5,PE,0,0,0,32.5,39.1,0,0,4800,0,28-Aug-19
OPTSTK,HEROMOTOCO,29-Aug-19,3500,PE,901.45,901.45,901.45,901.45,930.85,1,8.8,200,-200,28-Aug-19
OPTSTK,ASHOKLEY,29-Aug-19,55,CE,11,11,11,11,11.8,2,7.92,24000,0,28-Aug-19
OPTSTK,HEROMOTOCO,29-Aug-19,2950,PE,0,0,0,296.6,380.95,0,0,0,0,28-Aug-19
OPTSTK,SUNTV,26-Sep-19,390,PE,0,0,0,2.4,4.85,0,0,0,0,28-Aug-19
OPTSTK,TATAELXSI,29-Aug-19,530,PE,0,0,0,1.7,0,0,0,1200,0,28-Aug-19
OPTSTK,TATAELXSI,29-Aug-19,690,PE,0,0,0,0.15,41.35,0,0,0,0,28-Aug-19
